id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1595277080144801792,1595277080144801792,2022-11-23 04:44:29 UTC,2022-11-23,04:44:29,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.1916, 81.3507]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ Bhilai  https://t.co/01Q2xblpO7,hi,[],['https://www.instagram.com/p/ClSl4hfS7vO/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1595277080144801792,False,,0,,,,,,,,[],,,,
1595264529944174595,1595264529944174595,2022-11-23 03:54:37 UTC,2022-11-23,03:54:37,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Katna to sabka hai . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/s5guYPaghb,in,[],['https://www.instagram.com/p/ClSgLYdSMuX/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1595264529944174595,False,,0,,,,,,,,[],,,,
1595262322443960320,1595262322443960320,2022-11-23 03:45:50 UTC,2022-11-23,03:45:50,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",🥺 . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/deGZGothQQ,pt,[],['https://www.instagram.com/p/ClSfLALyXOD/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1595262322443960320,False,,0,,,,,,,,[],,,,
1595261067923292160,1595261067923292160,2022-11-23 03:40:51 UTC,2022-11-23,03:40:51,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Tag karo janwaro Ko  . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/00ZXubzxOQ,tl,[],['https://www.instagram.com/p/ClSemljSGtR/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1595261067923292160,False,,0,,,,,,,,[],,,,
1594913352509452289,1594913352509452289,2022-11-22 04:39:09 UTC,2022-11-22,04:39:09,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Baat to sahi hai . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/bHlrMg62pn,hi,[],['https://www.instagram.com/p/ClQAeoMyExA/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594913352509452289,False,,0,,,,,,,,[],,,,
1594894369240268800,1594894369240268800,2022-11-22 03:23:43 UTC,2022-11-22,03:23:43,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/8OT0ph1n3D,pt,[],['https://www.instagram.com/p/ClP32GTSFGN/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594894369240268800,False,,0,,,,,,,,[],,,,
1594886767496134656,1594886767496134656,2022-11-22 02:53:31 UTC,2022-11-22,02:53:31,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",🥺 . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/yuAcOLLICl,pt,[],['https://www.instagram.com/p/ClP0ZBkS8uF/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594886767496134656,False,,0,,,,,,,,[],,,,
1594882085528883201,1594882085528883201,2022-11-22 02:34:55 UTC,2022-11-22,02:34:55,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/RkgfvBxCq7,pt,[],['https://www.instagram.com/p/ClPyQwzSaUo/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594882085528883201,False,,0,,,,,,,,[],,,,
1594732099860574209,1594732099860574209,2022-11-21 16:38:55 UTC,2022-11-21,16:38:55,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/TjOGIZgLKs,pt,[],['https://www.instagram.com/p/ClOuDk-SIdt/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594732099860574209,False,,0,,,,,,,,[],,,,
1594729531423817729,1594729531423817729,2022-11-21 16:28:43 UTC,2022-11-21,16:28:43,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/2tre6YS5xF,pt,[],['https://www.instagram.com/p/ClOs44CSX0G/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594729531423817729,False,,0,,,,,,,,[],,,,
1594716349984493569,1594716349984493569,2022-11-21 15:36:20 UTC,2022-11-21,15:36:20,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",🥺 . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/HLqu2kgoXq,pt,[],['https://www.instagram.com/p/ClOm5JNyEKz/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594716349984493569,False,,0,,,,,,,,[],,,,
1594715209477677056,1594715209477677056,2022-11-21 15:31:48 UTC,2022-11-21,15:31:48,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/9JAD1wbuiC,pt,[],['https://www.instagram.com/p/ClOmYELSeS1/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594715209477677056,False,,0,,,,,,,,[],,,,
1594694242537963523,1594692304123875328,2022-11-21 14:08:30 UTC,2022-11-21,14:08:30,+0000,817364948527550465,goatnerminshew,D’Brickashaw “Bollywood” Cox,,@IsThisJustFF Sarcasm but now that you said that go look at englands record vs USA in the world cup and after that check the last time England won the WC,en,[],[],[],1,0,0,[],[],https://twitter.com/GoatnerMinshew/status/1594694242537963523,False,,0,,,,,,,,"[{'screen_name': 'IsThisJustFF', 'name': 'Is This Just Fantasy Football?', 'id': '1434011213202169860'}]",,,,
1594693687564697601,1594693687564697601,2022-11-21 14:06:17 UTC,2022-11-21,14:06:17,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",. . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/8cKf3woDFu,pt,[],['https://www.instagram.com/p/ClOcli8StEa/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594693687564697601,False,,0,,,,,,,,[],,,,
1594560235293020160,1594560235293020160,2022-11-21 05:16:00 UTC,2022-11-21,05:16:00,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Eggs hai bhai  . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/6AoPTytL9Z,hi,[],['https://www.instagram.com/p/ClNf5tEyQok/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594560235293020160,False,,0,,,,,,,,[],,,,
1594549301325225989,1594549301325225989,2022-11-21 04:32:33 UTC,2022-11-21,04:32:33,+0000,1367877290672025600,theepicmemefam1,Rohan,,Fir se Kate ga  . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/75AzfmJkMm,hi,[],['https://www.instagram.com/p/ClNa7gKSgF4/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594549301325225989,False,,0,,,,,,,,[],,,,
1594535730973245440,1594535730973245440,2022-11-21 03:38:37 UTC,2022-11-21,03:38:37,+0000,1423714609048035329,sarcasmhit,SarcasmHit,,#JioCinema #FIFAWorldCup #FIFAWorldCupQatar2022 #RanveerSingh  Treat every Bollywood person like this (Who are you?)   https://t.co/x2hHFaTlzH,en,[],[],[],27,135,843,"['jiocinema', 'fifaworldcup', 'fifaworldcupqatar2022', 'ranveersingh']",[],https://twitter.com/SarcasmHit/status/1594535730973245440,False,,1,https://pbs.twimg.com/ext_tw_video_thumb/1594316320228663296/pu/img/f1tsBKJwizGHM0f9.jpg,,,,,,,[],,,,
1594526024414306305,1594526024414306305,2022-11-21 03:00:03 UTC,2022-11-21,03:00:03,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Rip 😢 . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily @ India  https://t.co/9cR3zNKYHH,en,[],['https://www.instagram.com/p/ClNQV99SqiF/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594526024414306305,False,,0,,,,,,,,[],,,,
1594400539470884864,1594400539470884864,2022-11-20 18:41:25 UTC,2022-11-20,18:41:25,+0000,1173838025383530496,weird__sarcasm,Apple+Whiskey,,Pic -1 -Gems of bollywood when movie title is Hindi   Pic -2 Gems of bollywood when movie title is Urdu..  Iss bkl ko har baat pe rona hai .  https://t.co/GxFi44Mugv,en,[],[],"['https://pbs.twimg.com/media/FiBy1iaUYAE5uUe.jpg', 'https://pbs.twimg.com/media/FiBy1xyVQAE8wxR.jpg']",0,0,3,[],[],https://twitter.com/Weird__Sarcasm/status/1594400539470884864,False,https://twitter.com/GemsOfBollywood/status/1593520252415270912,1,https://pbs.twimg.com/media/FiBy1iaUYAE5uUe.jpg,,,,,,,[],,,,
1594324048997416961,1594324048997416961,2022-11-20 13:37:29 UTC,2022-11-20,13:37:29,+0000,826094450023731200,sarcasm_villa,Sarcasm Villa,,"Nowadays judgements are made spontaneously, the bollywood driven mindset doesn't work in reality. Expecting d same is surreal, dis shows conventional practices are not always vague. Stakes are huge, people's live. Hope it gets better &amp; the system never follows the bollywd mindset",en,[],[],[],0,0,1,[],[],https://twitter.com/Sarcasm_Villa/status/1594324048997416961,False,https://twitter.com/apurv_shaurya/status/1594211363001610240,0,,,,,,,,[],,,,
1594282570182787073,1594282570182787073,2022-11-20 10:52:39 UTC,2022-11-20,10:52:39,+0000,1367877290672025600,theepicmemefam1,Rohan,,😢 . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/iuUAXPuI5d,und,[],['https://www.instagram.com/p/ClLhokVppXA/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594282570182787073,False,,0,,,,,,,,[],,,,
1594247035879919618,1594247035879919618,2022-11-20 08:31:27 UTC,2022-11-20,08:31:27,+0000,1367877290672025600,theepicmemefam1,Rohan,"{'type': 'Point', 'coordinates': [21.0, 77.0]}",Malik kuch karo . . . . . . #memeoftheday #dankmemes #memes #adultmemes #nonvegmemes #sarcasm #comedyindia #bakchodi #chutiyapa #sacredmemes #bollywood #sarcasticmemes #bcbilli #rvcj #bakchodiyaan #adultmemesdaily  https://t.co/bXDE0d6Cqm,hi,[],['https://www.instagram.com/p/ClLReYkJOnz/?igshid=YTgzYjQ4ZTY='],[],0,0,0,"['memeoftheday', 'dankmemes', 'memes', 'adultmemes', 'nonvegmemes', 'sarcasm', 'comedyindia', 'bakchodi', 'chutiyapa', 'sacredmemes', 'bollywood', 'sarcasticmemes', 'bcbilli', 'rvcj', 'bakchodiyaan', 'adultmemesdaily']",[],https://twitter.com/Theepicmemefam1/status/1594247035879919618,False,,0,,,,,,,,[],,,,
